,Unnamed: 0,Listing ID,Location,Lat_Long,Monthly Rental Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Type,num_grocers,num_nightlife,num_noise,num_restaurants,num_subways,num_trees,grocers_normalized,nightlife_normalized,noise_normalized,restaurants_normalized,subways_normalized,trees_normalized,id
85,85,3026316,140 West 19th Street #4B,"['40.7410112,-73.99653207']",2745,0.0,1.0,0.0,40.7410112,-73.99653207,Apartment,15,7,122,70,10,331,-0.16108659759322375,-0.23306114141000533,-0.38565105312745457,-0.1930107528770779,0.6525889772596486,-0.6279832442362235,3026316
86,86,3026315,415 East 37th Street #16N,"['40.74569021,-73.97122965']",3500,1.0,1.0,866.0,40.74569021,-73.97122965,Apartment,4,1,95,10,0,273,-1.4358726217122602,-1.00563951072494,-0.5815234841741301,-1.2334999867157732,-0.7358982083991781,-0.9473434210507871,3026315
87,87,3026314,138 Bowery #8G,"['40.71920013,-73.99490356']",3200,1.0,1.0,0.0,40.71920013,-73.99490356,Apartment,67,12,159,201,5,196,5.86517460733313,0.41075416635244016,-0.11723327724867692,2.0787240743374067,-0.041654615569764776,-1.3713215868218454,3026314
88,88,3026307,730 Riverside Drive #4A,"['40.8303659,-73.94936377']",3900,3.0,1.0,0.0,40.8303659,-73.94936377,Apartment,14,2,356,18,0,511,-0.2769762361494998,-0.8768764491724509,1.3119100159437338,-1.0947680888706137,-0.7358982083991781,0.3631345458779389,3026307
89,89,3026304,776 Sixth Avenue #12N,"['40.74480057,-73.99089813']",2995,0.0,1.0,431.0,40.74480057,-73.99089813,Apartment,10,13,103,146,13,145,-0.7405347903746039,0.5395172279049293,-0.5234872083084485,1.1249422766519361,1.0691351329572965,-1.6521382940208582,3026304
90,90,3026298,121 West 120th Street #4R,"['40.80527345,-73.94886271']",2495,1.0,1.0,550.0,40.80527345,-73.94886271,Apartment,15,1,188,19,0,679,-0.16108659759322375,-1.00563951072494,0.09314822276441909,-1.077426601639969,-0.7358982083991781,1.2881778166511573,3026298
91,91,2959149,21 West End Avenue #2704,"['40.772765,-73.990313']",5160,1.0,1.0,0.0,40.772765,-73.990313,Apartment,3,3,67,12,0,168,-1.5517622602685361,-0.7481133876199618,-0.784650449704016,-1.1988170122544832,-0.7358982083991781,-1.5254954652840484,2959149
92,92,2971056,377 East 33rd Street #10A,"['40.74349976,-73.97419739']",3483,1.0,1.0,531.0,40.74349976,-73.97419739,Apartment,9,3,56,32,0,343,-0.8564244289308799,-0.7481133876199618,-0.8644503290193283,-0.8519872676415849,-0.7358982083991781,-0.5619087248952794,2971056
93,93,3026293,185 Christopher Street #2,"['40.73268601,-74.00973137']",6300,3.0,1.0,0.0,40.73268601,-74.00973137,Apartment,11,3,57,28,0,446,-0.6246451518183279,-0.7481133876199618,-0.857195794536118,-0.9213532165641646,-0.7358982083991781,0.005230899447824683,3026293
94,94,3026289,888 Main Street #225,"['40.76229858,-73.94950104']",4048,2.0,2.0,915.0,40.76229858,-73.94950104,Apartment,3,0,6,4,0,0,-1.5517622602685361,-1.1344025722774291,-1.2271770531798385,-1.3375489100996427,-0.7358982083991781,-2.4505387360572666,3026289
95,95,3026281,28 West 73rd Street #4BB,"['40.77748121,-73.97743706']",3675,2.0,1.0,0.0,40.77748121,-73.97743706,Apartment,7,7,140,62,3,475,-1.088203706043432,-0.23306114141000533,-0.25506943242967084,-0.33174265072223724,-0.3193520527015301,0.1649109878551064,3026281
96,96,3026278,67 West 73rd Street #1B,"['40.77820317,-73.97794953']",2690,1.0,1.0,0.0,40.77820317,-73.97794953,Apartment,10,7,152,71,2,525,-0.7405347903746039,-0.23306114141000533,-0.16801501863114837,-0.17566926564643298,-0.45820077126741277,0.4402214851090404,3026278
97,97,3026277,319 West 106th Street #3B,"['40.80231369,-73.96944613']",2470,1.0,1.0,0.0,40.80231369,-73.96944613,Apartment,9,7,84,19,1,652,-0.8564244289308799,-0.23306114141000533,-0.6613233634894424,-1.077426601639969,-0.5970494898332954,1.1395101481340328,3026277
98,98,3026274,232 W 14th Street #4A,"['40.73899841,-74.00150299']",6295,3.0,1.0,0.0,40.73899841,-74.00150299,Apartment,30,11,137,107,18,464,1.5772579807509168,0.2819911047999511,-0.27683303587930147,0.44862427465678417,1.7633787257867097,0.10434267845924093,3026274
99,99,3026273,250 Mott Street #15,"['40.72340012,-73.99449921']",4250,1.0,1.0,0.0,40.72340012,-73.99449921,Apartment,21,18,147,135,21,396,0.5342512337444324,1.1833325356673747,-0.2042876910471994,0.934185917114842,2.1799248814843577,-0.27007959780610935,3026273
