,Unnamed: 0,Listing ID,Location,Lat_Long,Monthly Rental Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Type,num_grocers,num_nightlife,num_noise,num_restaurants,num_subways,num_trees,grocers_normalized,nightlife_normalized,noise_normalized,restaurants_normalized,subways_normalized,trees_normalized,id
442,442,3024642,504 West 136th Street #D4,"['40.81963263,-73.95246822']",3400,2.0,12.0,0.0,40.81963263,-73.95246822,Apartment,20,0,550,28,4,408,0.30487638521511173,-1.0795048158606149,2.575232360100789,-0.8789149193548458,-0.17304783333081258,0.05763344311169657,3024642
443,443,3003385,252 South Street #73C,"['40.71020126,-73.98930359']",10125,3.0,3.0,1.0,40.71020126,-73.98930359,Apartment,6,0,129,5,1,123,-1.0221946971895404,-1.0795048158606149,-0.38647526731757537,-1.2303597529279422,-0.6172374752817067,-1.5668898685229327,3003385
444,444,3009720,808 Columbus Avenue #26E,"['40.79529953,-73.96620178']",8543,3.0,3.0,1.0,40.79529953,-73.96620178,Apartment,12,0,188,17,0,309,-0.45344994758754653,-1.0795048158606149,0.028585896619915105,-1.0469972310637181,-0.7653006892653381,-0.5066746546140167,3009720
445,445,3024626,320 East 109th Street #9,"['40.79193812,-73.94016217']",2000,2.0,1.0,0.0,40.79193812,-73.94016217,Apartment,26,1,115,30,0,262,0.8736211348171055,-0.9617818626180654,-0.4849643570654545,-0.8483544990441418,-0.7653006892653381,-0.7745784989888503,3024626
446,446,3024621,226 East 29th Street #4F,"['40.7419014,-73.97930145']",2450,1.0,1.0,0.0,40.7419014,-73.97930145,Apartment,28,11,610,96,0,508,1.06320271801777,0.21544766980742922,2.9973284590202707,0.16013937120909127,-0.7653006892653381,0.6276416226326191,3024621
447,447,3024610,217 East 27th Street #16,"['40.74115778,-73.98027135']",4750,3.0,1.0,0.0,40.74115778,-73.98027135,Apartment,27,10,647,111,0,507,0.9684119264174378,0.09772471656487977,3.2576210533539514,0.3893425235393715,-0.7653006892653381,0.6219415408374098,3024610
448,448,3024605,154 West 76th Street #6,"['40.78054459,-73.97880452']",2725,1.0,1.0,0.0,40.78054459,-73.97880452,Apartment,19,7,109,72,1,629,0.21008559361477946,-0.25544414316276864,-0.5271739669574027,-0.2065856725193571,-0.6172374752817067,1.3173515198529353,3024605
449,449,3024603,92 Morningside Avenue #7F,"['40.80949464,-73.95497523']",6250,5.0,2.0,1.0,40.80949464,-73.95497523,Apartment,10,3,108,17,4,450,-0.6430315307882111,-0.7263359561329664,-0.534208901939394,-1.0469972310637181,-0.17304783333081258,0.29703687851048405,3024603
450,450,3024602,334 East 65th Street #23,"['40.7635994,-73.96050262']",2850,2.0,1.0,0.0,40.7635994,-73.96050262,Apartment,16,2,76,47,0,566,-0.0742867811862174,-0.844058909375516,-0.7593268213631177,-0.5885909264031576,-0.7653006892653381,0.9582463667547542,3024602
451,451,3024600,204 East 25th Street #5B,"['40.73970032,-73.98179626']",2550,1.0,1.0,0.0,40.73970032,-73.98179626,Apartment,27,11,463,118,0,458,0.9684119264174378,0.21544766980742922,1.9631930166675402,0.4963039946268356,-0.7653006892653381,0.3426375328721578,3024600
452,452,3024592,337 East 115th Street #1B,"['40.79581719,-73.9364712']",2999,2.0,1.0,0.0,40.79581719,-73.9364712,Apartment,27,2,237,31,0,413,0.9684119264174378,-0.844058909375516,0.37329771073749196,-0.8330742888887898,-0.7653006892653381,0.0861338520877427,3024592
453,453,3024584,209 West 20th Street #2A,"['40.74266083,-73.99753161']",3475,1.0,1.0,0.0,40.74266083,-73.99753161,Apartment,20,9,164,107,12,393,0.30487638521511173,-0.019998236677669697,-0.14025254294787762,0.32822168291796344,1.0114578785382384,-0.027867783816441814,3024584
454,454,3024583,325 West 42nd Street #2W,"['40.75799942,-73.99089813']",2500,2.0,1.0,0.0,40.75799942,-73.99089813,Apartment,43,27,159,246,9,281,2.4850645920227543,2.0990149216882203,-0.17542721785783444,2.4521708945118936,0.5672682365873443,-0.666276944879875,3024583
455,455,3024582,36 West 73rd Street #4,"['40.77759104,-73.97769338']",3240,1.0,1.0,680.0,40.77759104,-73.97769338,Apartment,7,7,146,63,3,498,-0.9274039055892079,-0.25544414316276864,-0.2668813726237222,-0.3441075639175253,-0.32111104731444395,0.5706408046805268,3024582
456,456,3004100,435 West 31st Street #54J,"['40.75230026,-73.99839783']",3845,0.0,1.0,505.0,40.75230026,-73.99839783,Apartment,5,4,323,62,0,169,-1.1169854887898725,-0.608613002890417,0.9783021191887492,-0.3593877740728773,-0.7653006892653381,-1.3046861059433084,3004100
457,457,2924360,350 West 43rd Street #6J,"['40.75850869,-73.99128999']",5353,2.0,2.0,0.0,40.75850869,-73.99128999,Apartment,40,29,157,221,8,333,2.2006922172217576,2.3344608281733192,-0.18949708782181718,2.070165640628093,0.4192050226037129,-0.3698726915289953,2924360
458,458,3024573,520 West 163rd Street #E10,"['40.83679962,-73.94049835']",1650,1.0,1.0,0.0,40.83679962,-73.94049835,Apartment,33,2,399,39,3,501,1.5371566760194315,-0.844058909375516,1.512957177820093,-0.7108326076459737,-0.32111104731444395,0.5877410500661545,3024573
459,459,3024566,48 Clinton Street #2S,"['40.71967523,-73.98448407']",5533,3.0,2.0,0.0,40.71967523,-73.98448407,Apartment,42,19,295,101,2,427,2.390273800422422,1.157231295747825,0.7813239396929911,0.23654042198585135,-0.4691742612980753,0.16593499722067184,3024566
460,460,3024565,246 West 108th Street #2W,"['40.80239808,-73.96691047']",5200,4.0,2.0,0.0,40.80239808,-73.96691047,Apartment,23,11,132,55,3,787,0.5892487600161086,0.21544766980742922,-0.36537046237160126,-0.4663492451603414,-0.32111104731444395,2.217964443495993,3024565
461,461,3024559,196 Elizabeth Street #14,"['40.72177038,-73.99425305']",7000,3.0,2.0,0.0,40.72177038,-73.99425305,Apartment,21,17,214,161,7,392,0.39966717681544406,0.921785389262726,0.21149420615169057,1.1533530313069724,0.2711418086200815,-0.03356786561165104,3024559
